business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
fuPhVyvwoMFNRqM4O1CkeQ,Aladdins' Bakery & Market,1301 Carnegie Ave,Cleveland,OH,44115,41.4972419,-81.6803979,4,57,"Restaurants, Food, Bakeries, Mediterranean"
ivtLwRZfMq9Hagk8nW-xzQ,Maha's Falafil,1979 W 25th St,Cleveland,OH,44113,41.484647,-81.702746,4.5,48,"Mediterranean, Restaurants, Ethnic Food, American (Traditional), Middle Eastern, Food, Falafel, Specialty Food"
6Ko0igIzIFQgA3ejrXC3VQ,Mr. Hero,27315 Detroit Rd,Westlake,OH,44145,41.4667547528,-81.9228638336,5,3,"Restaurants, Fast Food, Cheesesteaks, Food, Sandwiches, Burgers, Desserts"
ZXqiETQpe--0ufUW9B1xCA,Pizza Hut,7301 Saltsburg Rd,Penn Hills,PA,15235,40.4773799,-79.7875682,3,5,"Italian, Chicken Wings, Pizza, Restaurants"
0vvPP6Ir2723kjRZFJg7tg,Sebastians Deli,1979 W 25th St,Cleveland,OH,44113,41.484608396,-81.7030677659,5,3,"Delis, Restaurants, Specialty Food, Food, Meat Shops"
MxGk2Pxy2M0fQUV0t4bsbQ,Pearl Asian Kitchen,20060 Van Aken Blvd,Shaker Heights,OH,44122,41.465283,-81.538416,3.5,33,"Chinese, Restaurants, Szechuan, Bars, Nightlife, Noodles, Asian Fusion, Vegetarian, Lounges, Soup"
dFywNDTZ1AnxhaEqxlA5Ug,Fuji Buffet & Grill,9130  Mentor Ave,Mentor,OH,44060,41.6746555775,-81.3125985861,4,47,"Chinese, Sushi Bars, Buffets, Restaurants"
9Yo5Fl8wstZlxBnD0G-uHg,Arby's,4810 McKnight Rd,Pittsburgh,PA,15237,40.5253751673,-80.0049964996,3,7,"Fast Food, Restaurants, Sandwiches"
NGSqXijVxL3qvrkye66BzQ,Bob Evans,266 Highland Rd E,Macedonia,OH,44056,41.2987314108,-81.5155894263,3.5,26,"Hotels & Travel, American (Traditional), Breakfast & Brunch, Bed & Breakfast, Salad, Restaurants, Comfort Food"
x3nZVmEyXIYu3z5_dfbvTQ,Columbo Room,1988 Noble Rd,Cleveland,OH,44112,41.5400262,-81.5629315,5,4,"Seafood, Restaurants"
PmWiJxGzwQY6ErclQwtRuA,Outback Steakhouse,110 Montrose West Ave,Akron,OH,44321,41.1340462,-81.654649,2.5,38,"Nightlife, Restaurants, Steakhouses, Bars, Diners"
fJumi8Wojnw-2CQ6hn2CJQ,Papa John's Pizza,33411 Aurora Rd,Solon,OH,44139,41.387005,-81.441554,4,3,"Pizza, Restaurants"
66Y5ExfpgdEFIDqXSQeyiQ,Smokey Bones Bar & Fire Grill,6050 Robinson Center,Robinson Township,PA,15205,40.4506374455,-80.1605859492,3.5,86,"American (Traditional), Barbeque, Restaurants, Burgers"
J30FMCIomA5fLLNGIMhDrg,Red Lobster,1090 Graham Rd,Cuyahoga Falls,OH,44224,41.162537,-81.474183,3,31,"American (Traditional), Seafood, Restaurants"
dFZ8hE_RZJeCuWnfY1oo4w,McDonald's,23 Southeast Ave,Tallmadge,OH,44278,41.100594,-81.4391004,2.5,7,"Burgers, Coffee & Tea, Food, Hot Dogs, Fast Food, Restaurants"
aaeqhe4xDfHl65fM5kBEsQ,Sunset Terrace at Lakeview,1800 W Erie Ave,Lorain,OH,44052,41.4623718,-82.1943848,2.5,10,"American (Traditional), Active Life, Venues & Event Spaces, Event Planning & Services, Restaurants, Parks"
Pz_qQdmstSxmyFw1r0enDw,Jean's Southern Cuisine,807 Wallace Ave,Wilkinsburg,PA,15221,40.4433014,-79.8803169,3,16,"Restaurants, Soul Food"
dBxWXdJSz8-VDrtUyEPfJw,East of Chicago Pizza,"1980 Cooper Foster Park Rd W, Ste B",Lorain,OH,44053,41.418876,-82.2023743,2,3,"Restaurants, Pizza"
yNsf85F-21wm1gLRZUg-KQ,Auntie Anne's,498 Great Northern Mall,North Olmsted,OH,44070,41.41704,-81.905896,1.5,5,"Pretzels, Bakeries, Fast Food, Food, Restaurants"
0OflEYBTvbX0EUie466rhQ,New Harvard Inn Family Restaurant,4055 E 71st St,Cleveland,OH,44105,41.448517,-81.6386341,3.5,6,"Restaurants, Breakfast & Brunch"
FiP7mCGs-qelOSmapmbt1A,Fiori's Pizzaria,3801 Washington Rd,McMurray,PA,15301,40.2757605567,-80.1253101201,4,80,"Restaurants, Pizza, Italian"
ttwba0MugfWyfGB9HH6fMQ,Danny Boys Pizza,24129 Lorain Rd,North Olmsted,OH,44070,41.4286635,-81.889234,3.5,38,"Pizza, Italian, Restaurants, Bars, Salad, Sandwiches, Nightlife"
OmP2SCE411tncZ8umlP0Ag,China Mountain II,31616 Vine St,Willowick,OH,44095,41.642097,-81.4653488,3.5,8,"Restaurants, Chinese"
MWmuV3o6qcnYCktB755_-Q,Kelly's Cafe,1661 Pearl Rd,Brunswick,OH,44212,41.230028,-81.840153,4.5,107,"Restaurants, Coffee & Tea, Creperies, Ice Cream & Frozen Yogurt, Food"
xceHqMqOh-DLhsFXRzDbDA,Angie's Restaurant,111 Middle Ave,Wilmerding,PA,15148,40.3953724,-79.8034739,3.5,6,"Restaurants, Italian"
EAiFR299WV3OQ68pHMlmGw,Phnom Penh,27080 Lorain Rd,North Olmsted,OH,44070,41.4168193,-81.922058,4,79,"Restaurants, Vietnamese, Cambodian"
mmtjbwUUjw266ulkEnRX3Q,Shanghai Joe,230 W Huron Rd,Cleveland,OH,44113,41.497082,-81.694599,3.5,6,"Chinese, Restaurants"
hyyy_yFDI3CJJaG3uROGBA,The Courtyard Cafe,7600 Chippewa Rd,Brecksville,OH,44141,41.3189361,-81.6240265,4,98,"Restaurants, American (Traditional), Pizza"
hXJOnDvOvtBjB5WQ6fuzmQ,Preeti's PiTT,2701 Penn Ave,Pittsburgh,PA,15222,40.4560728337,-79.9768844186,4,5,"Bars, American (Traditional), Fast Food, Nightlife, Restaurants"
7dnXdS-vLMqGogRmTUi76A,McDonald's,199 W Garfield,Aurora,OH,44202,41.3168386,-81.3523595,2,5,"Restaurants, Food, Coffee & Tea, Fast Food, Burgers"
knDXdt6qgwd4xVPUsgkfWw,Red Robin Gourmet Burgers,4949 Great Northern Blvd,North Olmsted,OH,44070,41.4171323,-81.9010405,3.5,64,"Burgers, American (Traditional), Restaurants, Sandwiches"
kEbdBwyqucFNNi0iCEmmPA,Wendy's,13246 Cedar Rd,Cleveland Heights,OH,44118,41.5010333,-81.5634775,2.5,14,"Restaurants, Burgers, Fast Food"
RP79t7P6PZYoILkMkhkt6A,Silverspot Cinema,27349 Harvard Rd,Orange,OH,44122,41.4498869,-81.4858007,2.5,40,"Cinema, Restaurants, Arts & Entertainment, American (New)"
3ropqVM-UMYXun6WGbi1hA,Peties Family Restaurant,30150 Lake Shore Blvd,Willowick,OH,44095,41.6359559,-81.4746425,4,57,"Restaurants, American (New)"
fsZXGdbPWCW7LYUoedu0aA,China One Buffet,1990 Cooper Foster Park Rd,Amherst,OH,44001,41.4183185844,-82.2010551004,4,7,"Restaurants, Buffets, Chinese"
i4CF-bIEfNeYoQ87klS78Q,Benichopsticks Restaurant,"1025 Waterdam Plz, Unit D",Canonsburg,PA,15317,40.262821,-80.133828,4,44,"Chinese, Japanese, Restaurants"
bjbegGikWzSgeVsOJdE22g,Chili Peppers,869 E 185th St,Cleveland,OH,44119,41.5838848,-81.549573,4,79,"Mexican, Restaurants"
2-9wu090DJutG_MPUgPWQw,Aladdin's Eatery,14536 Detroit Ave,Lakewood,OH,44107,41.4854578511,-81.7968916693,4.5,91,"Gluten-Free, Restaurants, Middle Eastern, Mediterranean, Vegetarian"
GnOyx_42NpBALQxXmEMxuQ,Stir Fry 88,4954 Great Northern Blvd,North Olmsted,OH,44070,41.41704,-81.905896,2.5,5,"Restaurants, Chinese"
Q8b36PEPL61nxeQDcLBV7g,Scoops in Bloomfield,4806 Liberty Ave,Pittsburgh,PA,15224,40.4604002619,-79.9468455337,4,47,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes, Food, Restaurants"
sWyGwwim1udhyZRCv3OyTw,Get Go Fuel Station,4955 E Royalton Rd,Broadview Heights,OH,44147,41.3153951615,-81.6521964222,3.5,8,"Food, Sandwiches, Restaurants, Automotive, Convenience Stores, Gas Stations"
5KcrEqWVHrkBH9W8H6cC9w,Dutch Country Restaurant,15015 Kinsman Rd,Middlefield,OH,44062,41.462912,-81.106283,4,38,"American (Traditional), Restaurants, American (New)"
K-tl3k56Px2G6KRsKNyUUA,Subway,2144 Broadview Rd,Cleveland,OH,44109,41.4382835,-81.6992118,1.5,3,"Sandwiches, Restaurants, Fast Food"
yStT0Yen34nU5T0XZpmfnA,The Breakwall Food & Spirits,153 Lear Rd,Avon Lake,OH,44012,41.507771,-81.987822,4,31,"Restaurants, Lounges, Food, Sports Bars, Nightlife, Beer, Wine & Spirits, Bars"
fIMBFVFYfAo2g6022Q7pjQ,Arby's,7715 Reynolds Rd,Mentor,OH,44060,41.6609362,-81.377256,5,4,"Fast Food, Restaurants, Sandwiches"
mseBBgYcqyv6T1sfrXI-XQ,Tavern 51,4604 Clairton Blvd,Pittsburgh,PA,15236,40.3572346,-79.9810824,4.5,34,"American (New), Nightlife, Restaurants, Bars"
74wRr6PP6lbaL1YzUcYGAA,Golden Palace Buffet,3607 Forbes Ave,Pittsburgh,PA,15213,40.4408628,-79.9581821,3.5,41,"Restaurants, Chinese, Buffets"
Occo0_pOXAUG-eL6gazeGQ,Applebee's Grill + Bar,3401 Steelyard Dr,Cleveland,OH,44109,41.461461,-81.689881,2,24,"Bars, Sports Bars, Nightlife, Restaurants, Burgers, American (Traditional), Chicken Wings, Steakhouses"
gXzQb8auHnhNxJ9EF2F-tA,Domino's Pizza,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4134701,-79.8458021,2,24,"Sandwiches, Restaurants, Pizza, Chicken Wings"
kyp6dmpiexaEhTBg7YpsSQ,Angela's Family Restaurant,7121 Saint Clair Ave,Cleveland,OH,44103,41.5283291,-81.6391318,4,15,"Restaurants, Barbeque, Italian, Breakfast & Brunch, Desserts, Diners, Food, American (New)"
t7tYRRfp7gz-nwX-gXic4w,Chuck E. Cheese's,26104 Great Northern Shop Ctr,North Olmsted,OH,44070,41.4182803,-81.9120543,4,10,"Restaurants, Arts & Entertainment, Pizza, Event Planning & Services, Arcades, Party & Event Planning"
NHcviPeLWp2QsnFzA73erw,Subway,957 E Aurora Rd,Macedonia,OH,44056,41.3150929,-81.503764,4.5,4,"Sandwiches, Fast Food, Restaurants"
txe_xGJMV9D1Sbqni6t7TQ,Hibachi One,4454 Mayfield Rd,South Euclid,OH,44121,41.5202236339,-81.5191432012,4.5,22,"Japanese, Restaurants"
E9Gnux898nomZK0fYErQVw,Everyday Cafe,532 N Homewood Ave,Pittsburgh,PA,15208,40.4533598855,-79.8981681839,4.5,18,"Restaurants, Breakfast & Brunch, Sandwiches, Cafes, Coffee Roasteries, Coffee & Tea, Food"
xONNOYgT5BBJj_EVJBMghQ,China Garden,90 Malts Ln,Irwin,PA,15642,40.33327,-79.744246,4.5,21,"Chinese, Restaurants, Sushi Bars"
WtO8eoYmrc2_8kuXanug2Q,Uno Pizzeria & Grill,205 East Waterfront Drive,Homestead,PA,15120,40.411517,-79.9146789,3,71,"Restaurants, Pizza, American (Traditional), Gluten-Free"
Jqd8QeYoBxJvYxhG0Lekyg,Texas Roadhouse,6095 Commerce Circle,Willoughby,OH,44094,41.60434,-81.438285,3.5,79,"American (Traditional), Restaurants, Steakhouses, Barbeque"
lObg37f1Gv00pR-dBdSLPw,Jet's Pizza,3473 Hudson Dr,Cuyahoga Falls,OH,44221,41.1633653898,-81.4770837128,3,11,"Salad, Chicken Wings, Pizza, Restaurants"
YS4QL8lI2jraKhThwxiwkQ,Jim's Open Kitchen Too,9086 State Rt 14,Streetsboro,OH,44241,41.2383657,-81.3379754,4.5,67,"Breakfast & Brunch, Restaurants"
LRLc0c1pQwa9VSG7EpZRtg,Empress Court,8307 Washington St,Chagrin Falls,OH,44023,41.4143997,-81.3453343,3.5,25,"Restaurants, Chinese, Chicken Shop, Soup"
OPb0zqBiK4IwCb1dY0bbsw,Romeo's Pizza,9637 Ravenna Rd,Twinsburg,OH,44087,41.3111557,-81.4355756,3.5,19,"Pizza, Restaurants, Food"
JJGr_k3F26K1ShNLdxfYRQ,Hansa Import Haus,2717 Lorain Ave,Cleveland,OH,44113,41.4832896,-81.7048632,5,4,"Specialty Food, Food, German, Restaurants"
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,5607 Turney Rd,Cleveland,OH,44125,41.4105627,-81.6008417,3.5,9,"Chinese, Restaurants"
TTnUoYDCQoTfldLs3AuTDg,Chipotle Mexican Grill,1027 Freeport Rd,Pittsburgh,PA,15238,40.48807,-79.8855679,3,14,"Fast Food, Mexican, Restaurants"
sC2R8zbTG7UpFN6EyStUWg,Subway,"4400 Old William Penn Hwy, Ste 12",Monroeville,PA,15146,40.4452406,-79.7648453,2,4,"Sandwiches, Restaurants, Fast Food"
AtMx_q5Uok82I5HtQNDd0Q,Suds & Subs,704 Chartiers Ave,Mc Kees Rocks,PA,15136,40.4658323,-80.0615113,3,7,"Burgers, Sandwiches, Chicken Wings, Restaurants"
eww795QKQPU4aJk8SsHE5g,Bistro 82,"203 E Royalton Rd, Ste 103",Broadview Heights,OH,44147,41.3149939,-81.683157,4,11,"Nightlife, Restaurants, American (New), Bars"
ijRCz1YX5Ws2UW_2G0Bz7w,Applebee's Grill + Bar,6570 Rte 60 Steubenville Pike,Pittsburgh,PA,15205,40.449253,-80.161891,3,26,"Restaurants, Bars, Steakhouses, Nightlife, American (Traditional), Sports Bars, Burgers, Sandwiches"
qQvHYQ1uocuEnFcUdhxV_g,The Pub Chip Shop,1830 E Carson St,Pittsburgh,PA,15203,40.4284659,-79.9793686,4.5,232,"Restaurants, British, American (New), Breakfast & Brunch, Seafood, Fish & Chips, Bakeries, Food"
m8c3E9yrv-XHGDXdHLDz-w,Great Harvest Bread Company,9440 Mentor Ave,Mentor,OH,44060,41.6796,-81.300898,5,10,"Restaurants, Sandwiches, Food, Bakeries, Salad"
UsKsWxuXwvGyZJE7UNRgpg,Mr Hero,1227 Lake Ave,Elyria,OH,44035,41.3835584,-82.126607,3.5,3,"Sandwiches, Restaurants"
ZwuHsufvw1x5rd2c-qyw2w,Pirata,274 Forbes Ave,Pittsburgh,PA,15222,40.4402384503,-80.0015466783,4,214,"Sandwiches, Cocktail Bars, Caribbean, Nightlife, Bars, Restaurants"
cNz2tTTAPmdeAq6HnGeo8w,Roland's Seafood Grill,1904 Penn Ave,Pittsburgh,PA,15222,40.4506835,-79.9841442,3,348,"Seafood, Restaurants"
Hiqb7coNwQgEoAR9bn5XMg,China House,411 N Main St,Grafton,OH,44044,41.2860414769,-82.0647000521,4.5,3,"Chinese, Restaurants"
URmpCBod57A07npzwCp4bA,Subway,55 Alpha Dr W,Pittsburgh,PA,15238,40.5388926,-79.8355861,3,3,"Restaurants, Fast Food, Sandwiches"
cGtl3aOeXXSZ4xhWiDlV4A,Walnut Grill-Wexford,12599 Perry Hwy,Wexford,PA,15090,40.6372548737,-80.0634463756,3.5,110,"Bars, Nightlife, Breakfast & Brunch, American (New), Restaurants, Seafood, American (Traditional)"
slMjKmGTnufGx6ZWR6Mg3A,Carson Street Deli & Craft Beer Bar,1507 E Carson St,Pittsburgh,PA,15203,40.4289085,-79.9831107,4.5,121,"American (Traditional), Bars, Event Planning & Services, Nightlife, Restaurants, Sandwiches, Delis, Caterers"
QY1c64999GIxuXtzdFMbqQ,Mr. Chicken,5451 Pearl Rd,Cleveland,OH,44129,41.412333,-81.7348797,4,10,"Restaurants, Chicken Shop, Comfort Food, Chicken Wings"
hvS-3lxc8qwyOUpGBm5sAg,Belleria Pizza & Italian Restaurant,"135 E Erie St, Ste 202",Kent,OH,44240,41.1527249,-81.3575584,3.5,39,"Restaurants, Pizza"
mGbcBNERCYYCqOsr_RPb8g,Golden Goblet,1741 Golden Mile Hwy,Monroeville,PA,15146,40.4426506,-79.7138333,3,13,"Nightlife, Restaurants, American (Traditional), Sandwiches, Bars"
_d_nkRmQDRRA0oOaxR-W8Q,Stowaway Pub,3041 Graham Rd,Stow,OH,44224,41.1674548,-81.404602,3.5,13,"Nightlife, Restaurants, Pubs, Bars"
i1t1vBPEWkjPVEW9OoDH2A,Pizza Hut,1219 Federal St,Pittsburgh,PA,15212,40.4563367,-80.0071993,1.5,13,"Restaurants, Pizza, Italian, Chicken Wings"
eROPfqFhqHh2wDvz-5O9QQ,Ichiban Hibachi Steakhouse & Sushi Bar,3971 Washington Rd,Canonsburg,PA,15317,40.269682,-80.12658,4,24,"Asian Fusion, Sushi Bars, Steakhouses, Restaurants, Japanese"
VMcUG1dw4ldI_ldA2lGyEA,Kan Zaman,1616 W 25th St,Cleveland,OH,44113,41.4882801,-81.7069373,2.5,50,"Middle Eastern, Dance Clubs, Nightlife, Restaurants"
QQMHSov0KBlBSfb7PXOcXg,Sapporo Japanese Steakhouse,4260 Steubenville Pike,Pittsburgh,PA,15205,40.4400036,-80.0909106,3.5,24,"Japanese, Restaurants, Seafood, Steakhouses"
UkylJaNbvMENvL61dgwdLg,Emiliano's Mexican Restaurant & Bar,9070 St Simon Way,Pittsburgh,PA,15237,40.571959,-80.025248,3,53,"Nightlife, Bars, Mexican, Restaurants"
HvvmhKDghEYp6jkkCkDAhA,Burger King,18000 Bagley Rd,Cleveland,OH,44130,41.3724565,-81.8264978,1,4,"Burgers, Hot Dogs, Restaurants, Fast Food"
OHFQfdO7N9nnhNDI4t_sCw,Dilly's Drive-In - Peninsula,4280 State Rd,Peninsula,OH,44264,41.1881043,-81.5078966,4,8,"Burgers, Restaurants, Fast Food, Sandwiches"
uDHZW-ueJm9UxSkuNuVmtQ,Sambino's Pizza,360 Cleveland St,Elyria,OH,44035,41.3747225,-82.0874093,4,12,"Restaurants, Beer, Wine & Spirits, Caterers, Event Planning & Services, Desserts, Food Delivery Services, Pizza, Salad, Chicken Wings, Food"
K7j0BqmmN6ZEZ4BHIgUcng,GetGo from Giant Eagle,4924 Baum Blvd,Pittsburgh,PA,15213,40.4546629,-79.9456106,2.5,36,"Food, Convenience Stores, Restaurants, Fast Food, Automotive, Gas Stations"
aVtsHIXy-Q-Swf3LtYGNXQ,Thai Suan Thip,3256 Millers Run Rd,Cecil,PA,15321,40.326232426,-80.193250868,4.5,59,"Restaurants, Thai"
tE4H7SuEBCdF8O-BMAAB6g,Papa John's Pizza,"4815 Centre Ave, Ste 4",Pittsburgh,PA,15213,40.4536377,-79.9469879,2.5,20,"Pizza, Restaurants"
z7h3_K5lg3RnYieq04C0Vg,McDonald's,5240 Turney Rd,Garfield Heights,OH,44125,41.4190528597,-81.6081219,1,7,"Food, Fast Food, Coffee & Tea, Burgers, Restaurants"
p5TW1LnrPWYnZr2SNe6aiA,Quaker Steak & Lube,4094 Pearl Rd,Medina Township,OH,44256,41.1632528157,-81.8629302084,3,33,"Restaurants, Steakhouses, Chicken Wings, Food, American (Traditional)"
qZZ8VU1Bk-xCruEAZNwm6A,Sainato's at Rivergate,1852 Columbus Rd,Cleveland,OH,44113,41.4892123,-81.7008022,4,79,"Sports Bars, Bars, Nightlife, Event Planning & Services, Restaurants, Caterers, Pizza, Italian"
MiyJTpWv1_mQ5G0A-7L4kA,Strongsville Cafe & Restaurant,13600 Pearl Rd,Strongsville,OH,44136,41.3154813,-81.8353329,2.5,9,"Restaurants, Pubs, Bars, Nightlife, Karaoke, American (Traditional)"
J2eaZ4o8btjeoTIoAfDqaw,East of Chicago Pizza,307 S Court St,Medina,OH,44256,41.1356043,-81.8641634,4,7,"Pizza, Restaurants"
dtwgOhP498xDsXv2vmdo7g,Pizza Station,187 Chess St,New Eagle,PA,15067,40.2081828,-79.9491365,3.5,7,"Food, Restaurants, Pizza"
DIdvV0HZUMZWiYg4OXyGJg,Juliano's Restaurant & Pizzeria,5476 Steubenville Pike,Robinson Twp.,PA,15136,40.4502266,-80.1261475,4.5,114,"Food, Pizza, Food Delivery Services, Restaurants, Italian"
_shbpJu31hqWZ5hhtNJbrA,Bagel Buddy's,20070 Lakeshore Blvd,Euclid,OH,44123,41.601661,-81.539694,5,4,"Bagels, Restaurants, Food"
Z6_gRH_m8FQlKgsNkZKmTg,Lucca,317 S Craig St,Pittsburgh,PA,15213,40.4451653,-79.9485397,3.5,113,"Seafood, Italian, Restaurants"
Srl3TFbOAfa-9_1m_wK6xQ,Nobby's Pizzeria,373 Vanadium Rd,Pittsburgh,PA,15243,40.369034,-80.0851376,4,19,"Pizza, Restaurants"
osaAof7PCiXg6GRdUjL6mQ,Sittoo's Pita & Salads,5870 Ridge Rd,Parma,OH,44129,41.402938,-81.7349979,4.5,159,"Lebanese, Pizza, Mediterranean, Salad, Restaurants, Halal, Falafel, Middle Eastern"
1V2Ybxav2sWxCeGx-VJQ7Q,Auntie Anne's Pretzels,1222 Southpark Ctr Spc 9008,Strongsville,OH,44136,41.3093481,-81.816242,4.5,3,"Food, Fast Food, Restaurants, Pretzels"
Rp1mexjL5jkuBvOkEnJPSA,Peking Garden,1077 N Aurora Rd,Aurora,OH,44202,41.3474974,-81.3783062,3,20,"Restaurants, Chinese"
TKDL0wiztnEr_rMkX8ZomQ,Primanti Bros,1832 E Carson St,Pittsburgh,PA,15203,40.428491,-79.979277,3.5,158,"American (New), Bars, Sandwiches, American (Traditional), Sports Bars, Restaurants, Nightlife"
GQRql4WEd_tdMXJDzb7WIA,McNultys Bier Markt,1948 W 25th St,Cleveland,OH,44113,41.4847068,-81.7042274,4,160,"Beer, Wine & Spirits, Food, Restaurants, Nightlife, Bars, Gastropubs, American (New), Lounges, Belgian"
9x1bWbbSgFCMLJlJR8mezQ,La Gondola Pizzeria & Restaurant,4 Market Sq,Pittsburgh,PA,15222,40.4400655,-80.0025144,4,54,"Restaurants, Italian, Pizza, Sandwiches"
9WMBTUjzDFZf2KcBqNc2xw,My Thai,12646 Chillicothe Rd,Chesterland,OH,44026,41.5250721996,-81.3386015396,4,75,"Restaurants, Vegan, Gluten-Free, Vegetarian, Thai"
VXKIx4WUGw3jNad0BOcFYQ,DeMore's Pizzeria,1256 Evergreen Ave,Pittsburgh,PA,15209,40.4949342,-79.9758404,4,29,"Restaurants, Pizza, Italian"
WcHMfQZzs3G5UVY_zBB2FA,Hop Hing Chinese Restaurant,891 N Court St,Medina,OH,44256,41.1504944,-81.8647894,3.5,25,"Chinese, Restaurants"
COszO5BlwqjRbZ_IUqExZg,Little Caesars,468 Richmond Rd,Cleveland,OH,44143,41.5520303,-81.4978304,2.5,7,"Restaurants, Pizza"
OjXXfBcsaGMcXJ5In6pJcQ,Thai Gourmet,4505 Liberty Ave,Pittsburgh,PA,15224,40.4631879,-79.9514861,4.5,171,"Thai, Restaurants"
wfhSswTlAnpzbZv6FHk-oQ,Nick's Family Restaurant,1005 E Broad St,Elyria,OH,44035,41.363286,-82.077415,3.5,6,"American (Traditional), Restaurants, Breakfast & Brunch, Sandwiches"
3_tWe-D5if9y8RrmMrN7AQ,Kiku Japanese Restaurant,225 W Station Square Dr,Pittsburgh,PA,15219,40.434127,-80.00605,4,112,"Japanese, Sushi Bars, Restaurants"
RiO6Jcjya1z-9gAQzNU3LA,Mike's Bar & Grille,130 Front St,Berea,OH,44017,41.3691253,-81.8527615,4,118,"American (Traditional), Restaurants, Sports Bars, Nightlife, Bars"
Oy9xDxD-JtUzSurhOhboLg,Waffallonia,4212 Forbes Ave,Pittsburgh,PA,15260,40.4431216753,-79.9531468322,4.5,67,"Imported Food, Ethnic Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Waffles, Restaurants, Specialty Food, Desserts, Food"
5QVozBk6HVJZHA3W-s7aDg,Corkscrew Saloon,811 W Liberty St,Medina,OH,44256,41.1395078,-81.8789928,4,98,"Beer, Wine & Spirits, Steakhouses, Sandwiches, Gluten-Free, Seafood, Food, Restaurants"
YmXvjHhxrmv1iPAxq6koHA,Subway,25575 Aurora Rd,Bedford,OH,44146,41.4093079,-81.4978947,2.5,3,"Restaurants, Fast Food, Sandwiches"
YJmz9EVZBgSVdzq_U-vspQ,Carlisle Cafe,1509 Grafton Rd,Elyria,OH,44035,41.3458051,-82.0972041,3,4,Restaurants
_MW_OR1UgzWoxzbhcOsIHA,Pasta Lears,6310 Engle Rd,Brook Park,OH,44142,41.3943528,-81.8238199,3.5,27,"Pizza, Sandwiches, Caterers, Italian, Restaurants, Event Planning & Services"
zhBkNLn2KPnh5-NIueXVHA,Brennan's Fish House,102 River St,Grand River,OH,44045,41.742478,-81.281914,3.5,78,"Restaurants, American (Traditional), American (New), Seafood"
QbuWKli8fme4O84t99UfSg,The Mintt,3033 Banksville Rd,Pittsburgh,PA,15216,40.4012123,-80.0423887,3.5,123,"Chinese, Restaurants, Indian"
6wae8liNBbynHWKzQMtusA,A Luncheon Time,640 Dover Center Rd,Bay Village,OH,44140,41.478173,-81.922074,5,6,"Cafes, Restaurants, Food Delivery Services, Food, Event Planning & Services, Caterers"
3xqwfJoPtvk7zioX82L5iA,Hunting Lodge II,3529 Washington Ave,Finleyville,PA,15332,40.2523759,-80.0039305,3.5,7,"American (Traditional), Restaurants"
qx-d5K0fugvnrW5AYcTqlw,Teriyaki Express,7060 Denison Ave,Cleveland,OH,44102,41.4620871,-81.7366726,3.5,7,"Japanese, Restaurants, Chinese"
t-ndtWJD7HesQwnreXv8Tw,McDonald's,3160 Medina Rd,Medina,OH,44256,41.1357052396,-81.8011495471,2.5,8,"Burgers, Coffee & Tea, Restaurants, Fast Food, Food"
Y_SKyssv8ClQ_p25lCsbAQ,1905 Eatery,733 Broadway Ave,McKees Rocks,PA,15136,40.472665,-80.074622,4,31,"Seafood, Italian, Restaurants, Chicken Shop"
kFzq1hy_G3GCrPZcL6p4Wg,Barley Jacks Pizza,5331 Center Rd,Brunswick Hills,OH,44212,41.237826,-81.8787351,4,28,"Restaurants, Burgers, Sandwiches, Pizza"
1flOAXtu0-0YEvgJg1r3VQ,Unblurred,4800-5500 Penn Ave,Pittsburgh,PA,15224,40.46521,-79.946248,4.5,3,"Restaurants, Art Galleries, Arts & Entertainment, Shopping"
orR36ClncK344iL2vcSqCA,The Grove,395 Jacks Run Rd,Pittsburgh,PA,15202,40.501163,-80.039475,3.5,3,"American (New), Burgers, Sandwiches, Restaurants"
jlyuxZtZ5M6TlAlR0_c7kw,Old Mexico,5321 Clairton Blvd,Pittsburgh,PA,15236,40.343330266,-79.969185032,3,24,"Mexican, Restaurants"
F0TQeC2VGQDZbYjtrL3QTQ,Bloom Bakery at Campus District,1938 Euclid Ave,Cleveland,OH,44115,41.501222,-81.6767402,4,21,"Desserts, Bakeries, Restaurants, Food, Event Planning & Services, Caterers, Cafes"
U0eUwTGWDBVdE67qVHYEjQ,Noodlecat,186 Union St,Westlake,OH,44145,41.4608906364,-81.9517296221,2,135,"Restaurants, Japanese, Noodles, Ramen"
j86uUIR-sDU7KfXDZeUDzQ,Banhmilicious,54 21st St,Pittsburgh,PA,15222,40.4521031428,-79.9838429333,3.5,23,"Sandwiches, Vietnamese, Asian Fusion, Bars, Nightlife, Vegetarian, Restaurants"
dRJgJylofavL0i3xq1wEbw,Max & Erma's,4093 Washington Rd,McMurray,PA,15317,40.2652038,-80.129052,2.5,26,"Bars, Nightlife, Restaurants, American (Traditional)"
9-lFwrePtcGd6tnRSPI9bA,The Huddle,1648 Broadway Ave,Pittsburgh,PA,15216,40.4091358,-80.0248767,4,28,"Dive Bars, Nightlife, Bars, Restaurants, American (Traditional), Lounges"
