"","GoodForKids","RestaurantsReservations","Caters","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","BusinessAcceptsBitcoin","ByAppointmentOnly","AcceptsInsurance","GoodForDancing","CoatCheck","HappyHour","WheelchairAccessible","DogsAllowed","DriveThru","AgesAllowed","Corkage","BYOB","Open24Hours","stars","reviewcount","state"
"1425",1,0,3,0,0,0,1,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,"PA"
"1426",0,2,3,3,3,0,3,3,3,0,1,3,1,0,0,0,1,3,2,1,0,0,0,0,0,3.5,12,"OH"
"1427",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,58,"PA"
"1428",3,1,1,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"PA"
"1429",0,1,0,0,0,1,1,0,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,"PA"
"1430",1,1,0,0,3,2,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,24,"OH"
"1431",0,0,1,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,114,"OH"
"1432",3,1,3,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,"PA"
"1433",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,"OH"
"1434",3,1,0,3,3,3,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"OH"
"1435",3,1,0,0,3,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15,"PA"
"1436",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,137,"PA"
"1437",3,1,1,0,3,1,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,"PA"
"1438",3,2,0,3,3,2,1,0,3,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,11,"OH"
"1439",1,2,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3,238,"PA"
"1440",0,1,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"PA"
"1441",3,1,1,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"OH"
"1442",3,1,1,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,"PA"
"1443",3,1,3,1,3,1,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,"OH"
"1444",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,"OH"
"1445",3,2,3,0,3,2,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,46,"OH"
"1446",3,1,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"OH"
"1447",3,1,0,0,3,2,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,"PA"
"1448",3,1,1,3,3,2,1,3,3,3,1,3,0,0,0,2,1,3,0,0,1,0,0,0,0,2.5,17,"OH"
"1449",0,1,1,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,"OH"
"1450",3,1,1,0,3,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,"OH"
"1451",1,2,1,3,3,3,3,1,1,3,1,3,0,0,0,1,3,3,2,0,0,0,0,0,0,4,172,"OH"
"1452",3,1,3,0,3,2,1,3,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11,"OH"
"1453",3,1,0,3,3,2,1,1,3,3,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5,19,"PA"
"1454",3,1,3,0,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,81,"OH"
"1455",3,1,1,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"OH"
"1456",3,1,3,1,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,"OH"
"1457",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"1458",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"PA"
"1459",0,2,3,3,3,0,1,3,1,0,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4.5,27,"PA"
"1460",3,1,0,0,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"PA"
"1461",3,1,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,"OH"
"1462",3,1,1,0,3,1,1,1,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"PA"
"1463",3,1,3,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,41,"PA"
"1464",3,1,1,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,18,"OH"
"1465",3,1,3,1,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,"PA"
"1466",1,1,1,3,3,2,1,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,130,"PA"
"1467",3,1,1,0,3,2,3,1,0,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,22,"PA"
"1468",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,26,"PA"
"1469",3,1,0,0,3,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,"OH"
"1470",3,1,0,0,3,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"1471",1,2,3,3,1,3,1,3,3,3,1,3,1,0,0,1,1,1,2,1,0,0,0,0,0,4.5,75,"OH"
"1472",3,1,0,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,32,"OH"
"1473",1,1,1,0,3,2,3,0,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,16,"OH"
"1474",3,1,1,1,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1.5,9,"OH"
"1475",1,1,3,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,19,"OH"
"1476",3,1,0,0,3,2,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,27,"OH"
"1477",3,1,3,0,3,1,1,3,1,3,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,18,"OH"
"1478",3,2,3,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,"PA"
"1479",3,1,3,0,3,2,1,0,3,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3.5,11,"PA"
"1480",3,1,1,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19,"OH"
"1481",3,2,0,0,1,3,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"PA"
"1482",3,1,3,0,3,1,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,"OH"
"1483",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,"OH"
"1484",0,2,0,0,0,2,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,53,"OH"
"1485",1,1,3,3,3,0,3,0,3,3,1,3,1,0,0,1,1,3,2,1,0,0,0,0,0,3.5,49,"OH"
"1486",3,1,3,0,3,1,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"OH"
"1487",3,1,3,0,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,"OH"
"1488",3,1,1,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,"OH"
"1489",3,1,1,0,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,55,"PA"
"1490",1,1,0,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"OH"
"1491",3,1,1,3,3,1,1,3,3,3,1,3,0,0,0,1,1,1,2,0,0,0,1,0,0,3.5,1234,"PA"
"1492",3,1,3,3,3,1,1,3,3,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,3.5,78,"OH"
"1493",3,1,1,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,"OH"
"1494",3,1,1,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,33,"OH"
"1495",1,2,1,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,274,"OH"
"1496",3,1,3,1,3,1,1,3,1,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,27,"OH"
"1497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,"PA"
"1498",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,3.5,66,"OH"
"1499",3,1,3,0,3,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,15,"OH"
"1500",3,1,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,776,"OH"
"1501",3,1,1,0,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"1502",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,50,"PA"
"1503",1,1,0,1,3,2,1,0,0,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,12,"PA"
"1504",3,1,1,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,"OH"
"1505",3,1,0,0,3,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,"OH"
"1506",3,1,3,1,3,1,1,1,1,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,4.5,48,"OH"
"1507",3,1,1,0,3,1,1,1,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,"OH"
"1508",3,1,1,0,3,2,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"PA"
"1509",0,1,1,1,1,0,3,3,1,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,5,3,"OH"
"1510",3,2,3,3,3,2,1,3,3,3,3,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3.5,33,"OH"
"1511",3,1,1,1,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,"OH"
"1512",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,"PA"
"1513",3,1,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,26,"OH"
"1514",1,1,0,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"1515",3,2,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5,38,"OH"
"1516",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,"OH"
"1517",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,86,"PA"
"1518",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,"OH"
"1519",3,1,1,0,3,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"OH"
"1520",3,2,3,0,1,1,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10,"OH"
"1521",3,0,0,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,"PA"
"1522",3,1,0,0,3,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"OH"
"1523",3,1,1,0,3,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,"OH"
"1524",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"1525",3,2,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,"PA"
"1526",3,1,3,3,3,2,1,3,3,3,3,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3.5,38,"OH"
"1527",3,1,1,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,"OH"
"1528",3,1,1,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,107,"OH"
"1529",3,2,3,0,3,2,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"PA"
"1530",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,"OH"
"1531",1,1,0,0,3,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"1532",3,2,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98,"OH"
"1533",3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"1534",3,1,0,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,"OH"
"1535",3,1,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,64,"OH"
"1536",3,1,1,0,3,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,14,"OH"
"1537",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,40,"OH"
"1538",3,1,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,"OH"
"1539",3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"OH"
"1540",3,2,0,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,"PA"
"1541",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,"OH"
"1542",3,1,3,3,3,2,1,3,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4.5,91,"OH"
"1543",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,"OH"
"1544",0,0,1,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,"PA"
"1545",3,1,0,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,"OH"
"1546",3,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,"OH"
"1547",1,1,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,"OH"
"1548",0,1,0,0,3,1,3,3,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,31,"OH"
"1549",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"1550",3,1,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4.5,34,"PA"
"1551",3,1,3,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,41,"PA"
"1552",3,1,1,3,3,2,1,1,3,3,1,3,0,0,0,1,1,3,2,0,1,0,0,0,0,2,24,"OH"
"1553",3,1,3,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,"PA"
"1554",3,2,3,3,3,1,1,3,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,15,"OH"
"1555",3,2,0,0,1,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"OH"
"1556",3,1,0,0,3,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,"OH"
"1557",3,1,0,1,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,22,"OH"
"1558",3,1,0,1,3,1,1,0,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,18,"PA"
"1559",3,2,0,3,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,21,"PA"
"1560",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,"PA"
"1561",3,1,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,79,"OH"
"1562",3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"OH"
"1563",3,1,1,0,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,67,"OH"
"1564",3,2,0,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,25,"OH"
"1565",3,1,1,0,3,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,19,"OH"
"1566",3,1,3,0,1,2,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"1567",3,1,1,0,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"1568",3,1,0,0,3,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,"PA"
"1569",3,1,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"PA"
"1570",3,1,0,0,3,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,"PA"
"1571",0,2,1,3,3,0,3,1,3,0,1,3,1,0,0,0,1,3,2,1,0,0,0,0,0,4,11,"OH"
"1572",3,1,0,0,3,2,1,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,26,"PA"
"1573",3,1,3,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,232,"PA"
"1574",0,0,3,0,3,2,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,"OH"
"1575",1,1,1,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"OH"
"1576",1,2,3,3,3,2,1,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,214,"PA"
"1577",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,348,"PA"
"1578",3,1,0,0,3,1,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"1579",3,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"PA"
"1580",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,3.5,110,"PA"
"1581",1,1,3,0,3,2,3,3,3,3,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4.5,121,"PA"
"1582",3,1,0,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"OH"
"1583",3,2,3,0,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39,"OH"
"1584",3,1,1,0,3,1,3,1,3,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,13,"PA"
"1585",1,1,1,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13,"OH"
"1586",1,1,1,0,3,2,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,13,"PA"
"1587",3,2,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,"PA"
"1588",1,2,3,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,"OH"
"1589",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,"PA"
"1590",3,2,0,3,3,2,1,1,1,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,3,53,"PA"
"1591",3,1,0,0,3,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"OH"
"1592",0,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"OH"
"1593",3,1,3,0,3,2,1,1,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"1594",3,1,1,0,3,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,36,"PA"
"1595",3,1,1,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,59,"PA"
"1596",3,1,0,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,20,"PA"
"1597",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,"OH"
"1598",3,1,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,"OH"
"1599",3,2,3,3,3,2,3,3,3,3,3,3,1,0,0,1,1,3,2,2,0,0,0,0,0,4,79,"OH"
"1600",1,1,0,0,3,1,1,3,3,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5,9,"OH"
"1601",3,1,0,0,3,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"OH"
"1602",0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"PA"
"1603",3,2,3,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,114,"PA"
"1604",0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"1605",1,2,3,0,1,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,113,"PA"
"1606",3,1,3,1,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,"PA"
"1607",3,2,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,159,"OH"
"1608",3,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"1609",3,1,1,0,3,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,"OH"
"1610",3,1,1,3,3,1,1,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,158,"PA"
"1611",1,2,1,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160,"OH"
"1612",3,1,1,0,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,"PA"
"1613",3,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,"OH"
"1614",3,1,3,1,3,2,1,1,3,3,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,4,29,"PA"
"1615",3,1,3,0,3,2,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,25,"OH"
"1616",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"OH"
"1617",3,1,3,0,3,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,171,"PA"
"1618",3,2,1,0,3,1,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"1619",3,2,0,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,"PA"
"1620",1,1,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,118,"OH"
"1621",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,67,"PA"
"1622",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,98,"OH"
"1623",3,1,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"1624",3,0,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"OH"
"1625",3,2,3,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,27,"OH"
"1626",3,1,1,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,78,"OH"
"1627",3,2,3,3,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,123,"PA"
"1628",0,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,"OH"
"1629",3,1,1,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"PA"
"1630",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"1631",3,1,1,0,3,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8,"OH"
"1632",3,2,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,"PA"
"1633",3,1,0,0,3,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,28,"OH"
"1634",3,0,0,0,0,2,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"PA"
"1635",1,1,0,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"1636",3,0,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,"PA"
"1637",0,1,3,0,3,2,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,"OH"
"1638",3,1,1,1,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,"OH"
"1639",1,1,0,0,3,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,23,"PA"
